campaign_id,candidate_id,signal_time,entry_time,elapsed_seconds,intended_entry_price,actual_entry_price,move_from_intended_entry_r,structure_valid_at_entry,final_action,regime_at_signal,regime_at_entry,regime_changed,lifecycle_state_at_signal,lifecycle_state_at_entry,lifecycle_changed,location_at_signal,location_at_entry,exhaustion_state_at_signal,exhaustion_state_at_entry,timing_state_at_signal,timing_state_at_entry,htf_state_at_signal,htf_state_at_entry,structure_state_at_signal,structure_state_at_entry,pressure_state_at_signal,pressure_state_at_entry,final_arbiter_location,final_arbiter_pressure,final_arbiter_exhaustion_pct,final_arbiter_decision,learned_trend_health,learned_pullback_completion_pct,learned_continuation_pct,learned_trap_risk_pct,learned_liquidity_sweep,learned_breakout_acceptance,entry_timing_classification,data_source
CAMP-115,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.03_19:30:00|CORE|BUY|EVIDENCE=4483,4484,4485",2026.07.03 19:30:30,2026.07.03 19:33:00,150.0,4168.45,4168.04,0.0,true,ENTER_NOW,TREND_UP,TREND_UP,False,,TRANSITION_NEUTRAL,False,LOCATION_LATE,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_CONFIRMATION,,HTF_TRANSITIONING,,STRUCTURE_STRONGLY_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_LATE,PRESSURE_TRANSITIONING,80%,ALLOW,ALIGNED,80,75,0,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-116,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.06_01:30:00|CORE|BUY|EVIDENCE=4489,4490,4491",2026.07.06 01:30:00,2026.07.06 01:33:00,180.0,4185.17,4187.97,0.183,true,ENTER_NOW,BRKT_UP,BRKT_UP,False,TREND_MATURE,TREND_MATURE,False,LOCATION_EXTREME,LOCATION_EXTREME,EXHAUSTION_MODERATE,EXHAUSTION_MODERATE,TIMING_LATE,TIMING_LATE,HTF_ALIGNED,HTF_ALIGNED,STRUCTURE_SUPPORTS,STRUCTURE_SUPPORTS,BUY_PRESSURE_STRONG,BUY_PRESSURE_STRONG,LOCATION_EXTREME,BUY_PRESSURE_STRONG,50%,ALLOW,ALIGNED,80,75,0,UNKNOWN,ACCEPTED,LATE_ENTRY_CHASED_DURING_TIMER,EXACT_JOURNAL
CAMP-117,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.06_11:00:00|CORE|BUY|EVIDENCE=4546,4547,4548",2026.07.06 11:00:00,2026.07.06 11:03:00,180.0,4164.58,4161.87,0.0,true,ENTER_NOW,TREND_UP,TREND_UP,False,TREND_EXHAUSTING,OPPOSITE_DIRECTION_FORMING,True,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_PULLBACK,,HTF_ALIGNED,,STRUCTURE_OPPOSES,,BUY_PRESSURE_STRONG,,LOCATION_RESET_PENDING,BUY_PRESSURE_STRONG,95%,ALLOW,ALIGNED,25,15,40,UNKNOWN,UNCONFIRMED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-118,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.06_14:00:00|CORE|BUY|EVIDENCE=4564,4565,4566",2026.07.06 14:00:30,2026.07.06 14:03:00,150.0,4155.55,4152.91,0.0,true,ENTER_NOW,TREND_UP,TREND_UP,False,,OPPOSITE_DIRECTION_FORMING,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_CONFIRMATION,,HTF_TRANSITIONING,,STRUCTURE_OPPOSES,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,95%,ALLOW,ALIGNED,80,45,0,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-119,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.07_03:00:00|CORE|SELL|EVIDENCE=4630,4631,4632",2026.07.07 03:00:30,2026.07.07 03:03:00,150.0,4155.45,4155.98,0.0,true,ENTER_NOW,TREND_UP,TREND_UP,False,,OPPOSITE_DIRECTION_FORMING,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_PULLBACK,,HTF_TRANSITIONING,,STRUCTURE_STRONGLY_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,90%,ALLOW,OPPOSED,80,75,20,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-120,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.07_11:30:00|CORE|BUY|EVIDENCE=4681,4682,4683",2026.07.07 11:30:30,2026.07.07 11:33:30,180.0,4136.28,4133.6,0.0,true,ENTER_NOW,BRKT_UP,BRKT_UP,False,,OPPOSITE_DIRECTION_FORMING,False,LOCATION_RESET_PENDING,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,HTF_TRANSITIONING,STRUCTURE_OPPOSES,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,PRESSURE_TRANSITIONING,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,100%,ALLOW,ALIGNED,80,75,20,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-121,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.07_15:30:00|CORE|SELL|EVIDENCE=4705,4706,4707",2026.07.07 15:30:37,2026.07.07 15:33:37,180.0,4165.93,4166.93,0.0,true,ENTER_NOW,TREND_DN,TREND_DN,False,,TRANSITION_NEUTRAL,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_CONFIRMATION,,HTF_STRONG_CONFLICT,,STRUCTURE_SUPPORTS,,SELL_PRESSURE_MODERATE,,LOCATION_RESET_PENDING,SELL_PRESSURE_MODERATE,84%,ALLOW,OPPOSED,80,60,0,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-122,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.07_22:30:00|CORE|BUY|EVIDENCE=4747,4748,4749",2026.07.07 22:30:30,2026.07.07 22:33:00,150.0,4107.2,4109.18,0.085,true,ENTER_NOW,BRKT_DN,BRKT_DN,False,,TREND_EXHAUSTING,False,LOCATION_RESET_PENDING,,EXHAUSTION_HIGH,,TIMING_WAIT_RECLAIM,,HTF_ALIGNED,,STRUCTURE_SUPPORTS,,BUY_PRESSURE_MODERATE,,LOCATION_RESET_PENDING,BUY_PRESSURE_MODERATE,71%,ALLOW,ALIGNED,25,60,60,UNKNOWN,UNCONFIRMED,MODERATE_DRIFT_DURING_TIMER,EXACT_JOURNAL
CAMP-123,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.08_04:00:00|CORE|BUY|EVIDENCE=4768,4769,4770",2026.07.08 04:00:19,2026.07.08 04:03:19,180.0,4114.92,4115.23,0.014,true,ENTER_NOW,TREND_DN,TREND_DN,False,,OPPOSITE_DIRECTION_CONFIRMED,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_CONFIRMATION,,HTF_TRANSITIONING,,STRUCTURE_OPPOSES,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,100%,ALLOW,ALIGNED,25,0,80,UNKNOWN,UNCONFIRMED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-124,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.08_06:30:00|CORE|BUY|EVIDENCE=4783,4784,4785",2026.07.08 06:30:30,2026.07.08 06:33:30,180.0,4130.55,4127.22,0.0,true,ENTER_NOW,TREND_DN,TREND_DN,False,,OPPOSITE_DIRECTION_FORMING,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_PULLBACK,,HTF_TRANSITIONING,,STRUCTURE_OPPOSES,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,100%,ALLOW,ALIGNED,80,45,20,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-125,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.08_08:30:00|CORE|SELL|EVIDENCE=4795,4796,4797",2026.07.08 08:30:00,2026.07.08 08:33:00,180.0,4122.09,4126.6,0.0,true,ENTER_NOW,TREND_DN,TREND_DN,False,TREND_MATURE,,False,LOCATION_LATE,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_PULLBACK,,HTF_NEUTRAL,,STRUCTURE_SUPPORTS,,SELL_PRESSURE_STRONG,,LOCATION_LATE,SELL_PRESSURE_STRONG,60%,ALLOW,NEUTRAL,80,75,0,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-126,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.08_10:30:00|CORE|SELL|EVIDENCE=4807,4808,4809",2026.07.08 10:30:30,2026.07.08 10:33:00,150.0,4121.08,4125.44,0.0,true,ENTER_NOW,TREND_DN,TREND_DN,False,,,False,LOCATION_RESET_PENDING,,EXHAUSTION_HIGH,,TIMING_WAIT_PULLBACK,,HTF_TRANSITIONING,,STRUCTURE_STRONGLY_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,69%,ALLOW,NEUTRAL,25,15,40,UNKNOWN,UNCONFIRMED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-127,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.08_11:00:00|CORE|SELL|EVIDENCE=4810,4811,4812",2026.07.08 11:00:30,2026.07.08 11:03:30,180.0,4118.69,4118.63,0.003,true,ENTER_NOW,TREND_DN,TREND_DN,False,,TRANSITION_NEUTRAL,False,LOCATION_LATE,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_PULLBACK,,HTF_TRANSITIONING,,STRUCTURE_STRONGLY_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_LATE,PRESSURE_TRANSITIONING,71%,ALLOW,NEUTRAL,80,90,0,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-128,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.08_15:00:00|CORE|BUY|EVIDENCE=4834,4835,4836",2026.07.08 15:00:28,2026.07.08 15:03:28,180.0,4060.25,4064.86,0.171,true,ENTER_NOW,TREND_DN,TREND_DN,False,,OPPOSITE_DIRECTION_FORMING,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_PULLBACK,,HTF_TRANSITIONING,,STRUCTURE_OPPOSES,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,99%,ALLOW,NEUTRAL,25,30,60,UNKNOWN,UNCONFIRMED,LATE_ENTRY_CHASED_DURING_TIMER,EXACT_JOURNAL
CAMP-129,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.09_01:30:00|CORE|SELL|EVIDENCE=4885,4886,4887",2026.07.09 01:30:00,2026.07.09 01:33:00,180.0,4074.29,4077.1,0.0,true,ENTER_NOW,TREND_DN,TREND_DN,False,TRANSITION_NEUTRAL,,False,LOCATION_RESET_PENDING,LOCATION_RESET_PENDING,EXHAUSTION_MODERATE,EXHAUSTION_MODERATE,TIMING_WAIT_PULLBACK,TIMING_WAIT_PULLBACK,HTF_TRANSITIONING,HTF_TRANSITIONING,STRUCTURE_STRONGLY_SUPPORTS,STRUCTURE_STRONGLY_SUPPORTS,PRESSURE_TRANSITIONING,PRESSURE_TRANSITIONING,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,54%,ALLOW,NEUTRAL,80,45,0,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-130,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.09_04:30:00|CORE|SELL|EVIDENCE=4903,4904,4905",2026.07.09 04:30:00,2026.07.09 04:33:00,180.0,4066.6,4069.43,0.0,true,ENTER_NOW,TREND_DN,TREND_DN,False,TRANSITION_NEUTRAL,OPPOSITE_DIRECTION_FORMING,True,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_PULLBACK,,HTF_TRANSITIONING,,STRUCTURE_STRONGLY_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,73%,ALLOW,ALIGNED,80,75,0,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-131,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.09_06:00:00|CORE|SELL|EVIDENCE=4912,4913,4914",2026.07.09 06:00:30,2026.07.09 06:03:00,150.0,4065.08,4066.48,0.0,true,ENTER_NOW,TREND_DN,TREND_DN,False,,,False,LOCATION_RESET_PENDING,LOCATION_RESET_PENDING,EXHAUSTION_HIGH,EXHAUSTION_HIGH,TIMING_WAIT_PULLBACK,TIMING_WAIT_PULLBACK,HTF_TRANSITIONING,HTF_TRANSITIONING,STRUCTURE_SUPPORTS,STRUCTURE_SUPPORTS,PRESSURE_TRANSITIONING,PRESSURE_TRANSITIONING,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,74%,ALLOW,ALIGNED,80,90,0,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-132,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.09_14:00:00|CORE|SELL|EVIDENCE=4960,4961,4962",2026.07.09 14:00:30,2026.07.09 14:03:00,150.0,4098.61,4102.03,0.0,true,ENTER_NOW,BRKT_DN,BRKT_DN,False,,OPPOSITE_DIRECTION_FORMING,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_PULLBACK,,HTF_TRANSITIONING,,STRUCTURE_OPPOSES,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,85%,ALLOW,ALIGNED,80,75,20,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-133,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.09_21:30:00|CORE|SELL|EVIDENCE=5005,5006,5007",2026.07.09 21:30:00,2026.07.09 21:33:00,180.0,4123.95,4123.1,0.059,true,ENTER_NOW,TREND_UP,TREND_UP,False,TRANSITION_NEUTRAL,OPPOSITE_DIRECTION_FORMING,True,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_CONFIRMATION,,HTF_TRANSITIONING,,STRUCTURE_OPPOSES,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,97%,ALLOW,NEUTRAL,80,75,20,UNKNOWN,ACCEPTED,MODERATE_DRIFT_DURING_TIMER,EXACT_JOURNAL
CAMP-134,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.13_01:30:00|CORE|SELL|EVIDENCE=5131,5132,5133",2026.07.13 01:30:30,2026.07.13 01:33:00,150.0,4086.02,4083.57,0.112,true,ENTER_NOW,BRKT_DN,BRKT_DN,False,,,False,LOCATION_ACCEPTABLE,LOCATION_ACCEPTABLE,EXHAUSTION_HIGH,EXHAUSTION_HIGH,TIMING_READY,TIMING_READY,HTF_NEUTRAL,HTF_NEUTRAL,STRUCTURE_SUPPORTS,STRUCTURE_SUPPORTS,SELL_PRESSURE_MODERATE,SELL_PRESSURE_MODERATE,LOCATION_ACCEPTABLE,SELL_PRESSURE_MODERATE,63%,ALLOW,NEUTRAL,80,75,0,UNKNOWN,ACCEPTED,MODERATE_DRIFT_DURING_TIMER,EXACT_JOURNAL
CAMP-135,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.13_13:30:00|CORE|SELL|EVIDENCE=5203,5204,5205",2026.07.13 13:30:30,2026.07.13 13:33:30,180.0,4065.66,4067.25,0.0,true,ENTER_NOW,TREND_DN,TREND_DN,False,,,False,LOCATION_ACCEPTABLE,LOCATION_ACCEPTABLE,EXHAUSTION_HIGH,EXHAUSTION_HIGH,TIMING_WAIT_PULLBACK,TIMING_WAIT_PULLBACK,HTF_ALIGNED,HTF_ALIGNED,STRUCTURE_SUPPORTS,STRUCTURE_SUPPORTS,SELL_PRESSURE_MODERATE,SELL_PRESSURE_MODERATE,LOCATION_ACCEPTABLE,SELL_PRESSURE_MODERATE,66%,ALLOW,ALIGNED,80,90,0,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-136,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.13_14:00:00|CORE|SELL|EVIDENCE=5206,5207,5208",2026.07.13 14:00:30,2026.07.13 14:03:30,180.0,4060.97,4061.87,0.0,true,ENTER_NOW,TREND_DN,TREND_DN,False,,,False,LOCATION_ACCEPTABLE,LOCATION_ACCEPTABLE,EXHAUSTION_HIGH,EXHAUSTION_HIGH,TIMING_WAIT_PULLBACK,TIMING_WAIT_PULLBACK,HTF_ALIGNED,HTF_ALIGNED,STRUCTURE_STRONGLY_SUPPORTS,STRUCTURE_STRONGLY_SUPPORTS,PRESSURE_BALANCED,PRESSURE_BALANCED,LOCATION_ACCEPTABLE,PRESSURE_BALANCED,66%,ALLOW,ALIGNED,25,15,40,UNKNOWN,UNCONFIRMED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-137,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.14_11:00:00|CORE|SELL|EVIDENCE=5320,5321,5322",2026.07.14 11:00:00,2026.07.14 11:03:00,180.0,4020.69,4019.62,0.071,true,ENTER_NOW,TREND_DN,TREND_DN,False,TRANSITION_NEUTRAL,OPPOSITE_DIRECTION_FORMING,True,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_CONFIRMATION,,HTF_TRANSITIONING,,STRUCTURE_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,72%,ALLOW,ALIGNED,80,90,0,UNKNOWN,ACCEPTED,MODERATE_DRIFT_DURING_TIMER,EXACT_JOURNAL
CAMP-138,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.14_11:30:00|CORE|SELL|EVIDENCE=5323,5324,5325",2026.07.14 11:30:30,2026.07.14 11:33:30,180.0,4021.81,4020.15,0.104,true,ENTER_NOW,TREND_DN,TREND_DN,False,,OPPOSITE_DIRECTION_FORMING,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_CONFIRMATION,,HTF_TRANSITIONING,,STRUCTURE_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,75%,ALLOW,ALIGNED,25,0,60,UNKNOWN,UNCONFIRMED,MODERATE_DRIFT_DURING_TIMER,EXACT_JOURNAL
CAMP-139,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.14_12:30:00|CORE|SELL|EVIDENCE=5329,5330,5331",2026.07.14 12:30:30,2026.07.14 12:33:30,180.0,4017.27,4015.23,0.123,true,ENTER_NOW,TREND_DN,TREND_DN,False,,OPPOSITE_DIRECTION_FORMING,False,LOCATION_LATE,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_RECLAIM,,HTF_TRANSITIONING,,STRUCTURE_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_LATE,PRESSURE_TRANSITIONING,75%,ALLOW,ALIGNED,80,90,0,UNKNOWN,ACCEPTED,MODERATE_DRIFT_DURING_TIMER,EXACT_JOURNAL
CAMP-140,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.14_16:00:00|CORE|SELL|EVIDENCE=5350,5351,5352",2026.07.14 16:00:29,2026.07.14 16:02:59,150.0,4075.58,4079.41,0.0,true,ENTER_NOW,BRKT_UP,BRKT_UP,False,,TRANSITION_NEUTRAL,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_RECLAIM,,HTF_ALIGNED,,STRUCTURE_OPPOSES,,SELL_PRESSURE_STRONG,,LOCATION_RESET_PENDING,SELL_PRESSURE_STRONG,74%,ALLOW,ALIGNED,80,60,0,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-141,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.14_19:00:00|CORE|SELL|EVIDENCE=5368,5369,5370",2026.07.14 19:00:30,2026.07.14 19:03:00,150.0,4063.7,4064.08,0.0,true,ENTER_NOW,TREND_UP,TREND_UP,False,,OPPOSITE_DIRECTION_FORMING,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_CONFIRMATION,,HTF_TRANSITIONING,,STRUCTURE_OPPOSES,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,99%,ALLOW,ALIGNED,80,75,20,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-142,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.15_03:00:00|CORE|BUY|EVIDENCE=5404,5405,5406",2026.07.15 03:00:00,2026.07.15 03:03:00,180.0,4053.25,4053.2,0.0,true,ENTER_NOW,TREND_UP,TREND_UP,False,TRANSITION_NEUTRAL,TRANSITION_NEUTRAL,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_PULLBACK,,HTF_TRANSITIONING,,STRUCTURE_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,75%,ALLOW,OPPOSED,25,30,0,UNKNOWN,UNCONFIRMED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-143,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.15_03:30:00|CORE|BUY|EVIDENCE=5407,5408,5409",2026.07.15 03:30:30,2026.07.15 03:33:00,150.0,4057.03,4056.73,0.0,true,ENTER_NOW,TREND_UP,TREND_UP,False,,OPPOSITE_DIRECTION_FORMING,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_PULLBACK,,HTF_TRANSITIONING,,STRUCTURE_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,75%,ALLOW,OPPOSED,80,90,0,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-144,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.15_04:00:00|CORE|BUY|EVIDENCE=5410,5411,5412",2026.07.15 04:00:00,2026.07.15 04:03:00,180.0,4059.43,4058.18,0.0,true,ENTER_NOW,TREND_UP,TREND_UP,False,OPPOSITE_DIRECTION_FORMING,OPPOSITE_DIRECTION_FORMING,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_PULLBACK,,HTF_TRANSITIONING,,STRUCTURE_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,75%,ALLOW,OPPOSED,80,90,0,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-145,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.15_06:00:00|CORE|BUY|EVIDENCE=5422,5423,5424",2026.07.15 06:00:30,2026.07.15 06:03:30,180.0,4036.93,4038.37,0.072,true,ENTER_NOW,TREND_UP,TREND_UP,False,,OPPOSITE_DIRECTION_FORMING,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_PULLBACK,,HTF_TRANSITIONING,,STRUCTURE_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,75%,ALLOW,OPPOSED,25,0,60,UNKNOWN,UNCONFIRMED,MODERATE_DRIFT_DURING_TIMER,EXACT_JOURNAL
CAMP-146,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.15_09:00:00|CORE|BUY|EVIDENCE=5440,5441,5442",2026.07.15 09:00:30,2026.07.15 09:03:30,180.0,4033.29,4032.45,0.0,true,ENTER_NOW,TREND_DN,TREND_DN,False,,TRANSITION_NEUTRAL,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_RECLAIM,,HTF_TRANSITIONING,,STRUCTURE_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,75%,ALLOW,OPPOSED,80,60,20,UNKNOWN,ACCEPTED,GOOD_TIMING_NEAR_SIGNAL_PRICE,EXACT_JOURNAL
CAMP-147,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.15_11:30:00|CORE|BUY|EVIDENCE=5455,5456,5457",2026.07.15 11:30:30,2026.07.15 11:33:30,180.0,4027.34,4029.15,0.098,true,ENTER_NOW,TREND_DN,TREND_DN,False,,TRANSITION_NEUTRAL,False,LOCATION_RESET_PENDING,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_CONFIRMATION,,HTF_TRANSITIONING,,STRUCTURE_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_RESET_PENDING,PRESSURE_TRANSITIONING,93%,ALLOW,OPPOSED,25,60,40,UNKNOWN,UNCONFIRMED,MODERATE_DRIFT_DURING_TIMER,EXACT_JOURNAL
CAMP-148,"109812316|XAUUSD|20250401|M30_THREE_M10|2026.07.15_14:30:00|CORE|BUY|EVIDENCE=5473,5474,5475",2026.07.15 14:30:30,2026.07.15 14:33:30,180.0,4029.62,4032.65,0.209,true,ENTER_NOW,TREND_DN,TREND_DN,False,,TRANSITION_NEUTRAL,False,LOCATION_EXTREME,,EXHAUSTION_RESET_CONFIRMED,,TIMING_WAIT_PULLBACK,,HTF_TRANSITIONING,,STRUCTURE_SUPPORTS,,PRESSURE_TRANSITIONING,,LOCATION_EXTREME,PRESSURE_TRANSITIONING,93%,ALLOW,OPPOSED,80,45,20,UNKNOWN,ACCEPTED,LATE_ENTRY_CHASED_DURING_TIMER,EXACT_JOURNAL
