position_id,entry_time,close_time,split,learning_eligible,trade_role,campaign_id,candidate_id,symbol,direction,setup,grade,regime,session,entry_hour,signature,entry_price,lots,original_structural_sl,original_one_r_distance,risk_usd,spread_points,spread_atr,news_phase,bias_direction,bos_direction,thesis_location,thesis_exhaustion,thesis_timing,thesis_htf,thesis_structure,thesis_pressure,thesis_action,exit_price,final_pnl_usd,peak_profit_usd,worst_floating_usd,peak_r,realized_r,outcome,exit_reason,result_class,ea_version,build_hash,collection_run_id,data_status
80,2026-05-19 11:02:33,2026-05-19 11:28:26,TRAIN_60D,Y,CORE,37,CORE|BAR=1779187800|GEN=2498,XAUUSD,BUY,TREND_PULLBACK,A,1,LDN,11,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=TREND_PULLBACK|GRADE=A|SESSION=LDN|BIAS=OPPOSED|BOS=ALIGNED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_READY|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_SUPPORTS|PRESS=BUY_PRESSURE_STRONG|ACTION=ALLOW_CORE,4553.61000,0.59,4537.29000,16.31991,962.87,17.0,0.01822,ANP_NONE,-1,1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_READY,HTF_NEUTRAL,STRUCTURE_SUPPORTS,BUY_PRESSURE_STRONG,ALLOW_CORE,4537.27000,-964.06,92.63,-961.70,0.096201979499,-1.001235888542,LOSS,BROKER_SL | bestFloating=92.63 shieldArmed=N,LOSS,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
82,2026-05-20 08:22:33,2026-05-20 08:44:05,TRAIN_60D,Y,CORE,38,CORE|BAR=1779264600|GEN=2614,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,A,1,LDN,8,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=A|SESSION=LDN|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4472.43000,0.43,4452.19000,20.23911,870.28,17.0,0.02370,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4473.91000,63.64,291.54,-230.48,0.334995633589,0.073125890518,WEAK_RECOVERY_WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=291.54 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
84,2026-05-20 09:02:33,2026-05-20 09:49:52,TRAIN_60D,Y,CORE,39,CORE|BAR=1779267000|GEN=2618,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,B,1,LDN,9,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=LDN|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_RECLAIM|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_OPPOSES|PRESS=BUY_PRESSURE_STRONG|ACTION=OPPOSITE_DISCOVERY,4473.84000,0.62,4459.78000,14.06019,871.73,17.0,0.02149,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_RECLAIM,HTF_NEUTRAL,STRUCTURE_OPPOSES,BUY_PRESSURE_STRONG,OPPOSITE_DISCOVERY,4474.66000,50.84,288.92,-771.90,0.331432897801,0.058320810343,WEAK_RECOVERY_WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=288.92 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
86,2026-05-20 10:02:33,2026-05-20 10:23:01,TRAIN_60D,Y,CORE,40,CORE|BAR=1779270600|GEN=2624,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,B,1,LDN,10,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=LDN|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_OPPOSES|PRESS=BUY_PRESSURE_STRONG|ACTION=OPPOSITE_DISCOVERY,4478.41000,0.39,4456.28000,22.13336,863.20,17.0,0.01790,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_NEUTRAL,STRUCTURE_OPPOSES,BUY_PRESSURE_STRONG,OPPOSITE_DISCOVERY,4478.51000,3.90,267.15,-118.56,0.309487951807,0.004518072289,WEAK_RECOVERY_WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=267.15 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
88,2026-05-21 05:52:33,2026-05-21 08:40:57,TRAIN_60D,Y,CORE,41,CORE|BAR=1779342000|GEN=2731,XAUUSD,SELL,TREND_PULLBACK,B,0,ASIA,5,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=TREND_PULLBACK|GRADE=B|SESSION=ASIA|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_LOW|TIM=TIMING_WAIT_PULLBACK|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4533.93000,0.19,4579.79000,45.85727,871.29,21.0,0.02615,ANP_NONE,1,1,LOCATION_RESET_PENDING,EXHAUSTION_LOW,TIMING_WAIT_PULLBACK,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4526.09000,148.96,289.94,-129.39,0.332770948823,0.170964891138,WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=289.94 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
90,2026-05-22 04:32:33,2026-05-22 04:59:01,TRAIN_60D,Y,CORE,42,CORE|BAR=1779423600|GEN=2855,XAUUSD,SELL,TREND_PULLBACK,B,0,ASIA,4,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=TREND_PULLBACK|GRADE=B|SESSION=ASIA|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_OPPOSES|PRESS=SELL_PRESSURE_STRONG|ACTION=OPPOSITE_DISCOVERY,4526.02000,0.66,4539.49000,13.47133,889.11,21.0,0.03365,ANP_NONE,1,1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_NEUTRAL,STRUCTURE_OPPOSES,SELL_PRESSURE_STRONG,OPPOSITE_DISCOVERY,4525.79000,15.18,312.84,-407.22,0.351857475453,0.017073253028,WEAK_RECOVERY_WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=312.84 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
92,2026-05-25 04:52:33,2026-05-25 05:29:15,TRAIN_60D,Y,CORE,43,CORE|BAR=1779684000|GEN=2971,XAUUSD,SELL,M10_ORIGINATED_CANDIDATE,B,0,ASIA,4,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=ASIA|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_RECLAIM|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_OPPOSES|PRESS=SELL_PRESSURE_STRONG|ACTION=OPPOSITE_DISCOVERY,4564.72000,0.63,4578.92000,14.19849,894.51,21.0,0.02642,ANP_NONE,1,1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_RECLAIM,HTF_NEUTRAL,STRUCTURE_OPPOSES,SELL_PRESSURE_STRONG,OPPOSITE_DISCOVERY,4562.02000,170.10,349.65,-239.40,0.390884394808,0.190159975853,WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=349.65 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
94,2026-05-25 08:42:32,2026-05-25 09:01:17,TRAIN_60D,Y,CORE,44,CORE|BAR=1779697800|GEN=2994,XAUUSD,SELL,M10_ORIGINATED_CANDIDATE,B,0,LDN,8,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=LDN|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_OPPOSES|PRESS=SELL_PRESSURE_STRONG|ACTION=OPPOSITE_DISCOVERY,4557.75000,0.84,4568.60000,10.84659,911.11,17.0,0.03702,ANP_NONE,1,1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_NEUTRAL,STRUCTURE_OPPOSES,SELL_PRESSURE_STRONG,OPPOSITE_DISCOVERY,4555.42000,195.72,473.76,-40.32,0.519981121928,0.214814896116,WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4568.60 | spread=17 avgSpread=15.8 | trade=M10_ORIGINATED_CANDIDATE [B] | EA_MARKET_CLOSE | bestFloating=473.76 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
96,2026-05-25 12:52:30,2026-05-25 13:18:47,TRAIN_60D,Y,CORE,45,CORE|BAR=1779712800|GEN=3019,XAUUSD,BUY,TREND_PULLBACK,A+,0,LDN,12,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=TREND_PULLBACK|GRADE=A+|SESSION=LDN|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_MODERATE|TIM=TIMING_WAIT_PULLBACK|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_SUPPORTS|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4566.75000,0.56,4550.01000,16.74090,937.49,17.0,0.04043,ANP_NONE,1,1,LOCATION_RESET_PENDING,EXHAUSTION_MODERATE,TIMING_WAIT_PULLBACK,HTF_TRANSITIONING,STRUCTURE_SUPPORTS,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4573.30000,366.80,359.52,-11.20,0.383492090582,0.391257506747,WIN,SL_MOD:BASKET_050R_RESTORE_ORIGINAL_SL | sl=4549.28 | spread=4 avgSpread=16.0 | trade=TREND_PULLBACK [A+] | EA_MARKET_CLOSE | EA_MARKET_CLOSE | bestFloating=359.52 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
97,2026-05-25 13:08:14,2026-05-25 13:18:47,TRAIN_60D,Y,PYRAMID,45,CAMP-45|BUY|ADD1|BAR1779713400,XAUUSD,BUY,PYRAMID_TWO_GATE,PYRAMID,0,NY,13,TB2|ROLE=PYRAMID|DIR=BUY|REGIME=TREND_UP|SESSION=NY|ADD=1|TIM=TIMING_READY|MOVE=MOVE_065_109|EXH=EXH_MODERATE|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_SUPPORTS|PRESS=BUY_PRESSURE_STRONG,4570.70000,0.43,4549.28000,21.41970,921.05,4.0,0.01035,ANP_NONE,0,1,LOCATION_ACCEPTABLE,EXH_MODERATE,TIMING_READY,HTF_NEUTRAL,STRUCTURE_SUPPORTS,BUY_PRESSURE_STRONG,PYRAMID_TIMING_PLUS_EXHAUSTION_APPROVED,4573.30000,111.80,106.21,-30.96,0.115314043754,0.121383203952,WIN,SL_MOD:BASKET_050R_RESTORE_ORIGINAL_SL | sl=4549.28 | spread=4 avgSpread=16.0 | trade=TREND_PULLBACK [A+] | EA_MARKET_CLOSE | bestFloating=106.21 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
100,2026-05-25 13:32:34,2026-05-25 20:24:00,TRAIN_60D,Y,CORE,46,CORE|BAR=1779715200|GEN=3023,XAUUSD,BUY,TREND_PULLBACK,A+,0,NY,13,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=TREND_PULLBACK|GRADE=A+|SESSION=NY|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_ACCEPTABLE|EXH=EXHAUSTION_HIGH|TIM=TIMING_READY|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_STRONGLY_SUPPORTS|PRESS=BUY_PRESSURE_STRONG|ACTION=ALLOW_CORE,4571.14000,0.44,4549.22000,21.91980,964.47,17.0,0.04582,ANP_NONE,1,1,LOCATION_ACCEPTABLE,EXHAUSTION_HIGH,TIMING_READY,HTF_NEUTRAL,STRUCTURE_STRONGLY_SUPPORTS,BUY_PRESSURE_STRONG,ALLOW_CORE,4572.14000,44.00,300.96,-804.32,0.312047031012,0.045620910967,WEAK_RECOVERY_WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=300.96 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
102,2026-05-26 13:02:33,2026-05-26 13:20:46,TRAIN_60D,Y,CORE,47,CORE|BAR=1779799800|GEN=3143,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,B,1,NY,13,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=NY|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4521.75000,0.77,4508.94000,12.81193,986.52,17.0,0.02533,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4528.74000,538.23,867.02,-177.87,0.878867128898,0.545584478774,WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4508.94 | spread=16 avgSpread=16.0 | trade=M10_ORIGINATED_CANDIDATE [B] | EA_MARKET_CLOSE | bestFloating=867.02 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
104,2026-05-27 03:02:30,2026-05-27 05:42:29,TRAIN_60D,Y,CORE,48,CORE|BAR=1779850200|GEN=3215,XAUUSD,BUY,TREND_PULLBACK,B,1,ASIA,3,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=TREND_PULLBACK|GRADE=B|SESSION=ASIA|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_MODERATE|TIM=TIMING_WAIT_PULLBACK|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4523.92000,0.41,4499.01000,24.90964,1021.29,21.0,0.02427,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_MODERATE,TIMING_WAIT_PULLBACK,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4498.98000,-1022.54,9.43,-1018.44,0.009233420478,-1.001223942269,LOSS,BROKER_SL | bestFloating=9.43 shieldArmed=N,LOSS,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
106,2026-05-27 20:22:33,2026-05-27 20:49:57,TRAIN_60D,Y,CORE,49,CORE|BAR=1779912600|GEN=3319,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,A,1,LATE,20,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=A|SESSION=LATE|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_RECLAIM|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4447.13000,0.45,4426.60000,20.53363,924.01,17.0,0.02625,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_RECLAIM,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4450.43000,148.50,323.10,-72.00,0.349671540351,0.160712546401,WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=323.10 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
108,2026-05-28 09:12:30,2026-05-28 09:31:27,TRAIN_60D,Y,CORE,50,CORE|BAR=1779958800|GEN=3384,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,A,1,LDN,9,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=A|SESSION=LDN|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4376.97000,0.71,4363.63000,13.34027,947.16,17.0,0.01982,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4380.00000,215.13,557.35,-191.70,0.588443346425,0.227131635627,WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=557.35 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
110,2026-05-28 09:42:33,2026-05-28 10:10:24,TRAIN_60D,Y,CORE,51,CORE|BAR=1779960600|GEN=3387,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,A,1,LDN,9,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=A|SESSION=LDN|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_OPPOSES|PRESS=BUY_PRESSURE_STRONG|ACTION=OPPOSITE_DISCOVERY,4383.19000,0.81,4371.13000,12.05541,976.49,17.0,0.02264,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_NEUTRAL,STRUCTURE_OPPOSES,BUY_PRESSURE_STRONG,OPPOSITE_DISCOVERY,4389.45000,507.06,749.25,-505.44,0.767288963533,0.519267990456,WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4371.13 | spread=4 avgSpread=14.6 | trade=M10_ORIGINATED_CANDIDATE [A] | EA_MARKET_CLOSE | bestFloating=749.25 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
112,2026-05-28 10:32:33,2026-05-28 12:33:24,TRAIN_60D,Y,CORE,52,CORE|BAR=1779963600|GEN=3392,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,B,1,FIX,10,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=FIX|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_OPPOSES|PRESS=BUY_PRESSURE_STRONG|ACTION=OPPOSITE_DISCOVERY,4391.68000,0.53,4372.62000,19.05917,1010.14,4.0,0.00521,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_NEUTRAL,STRUCTURE_OPPOSES,BUY_PRESSURE_STRONG,OPPOSITE_DISCOVERY,4393.80000,112.36,383.19,-467.46,0.379343457343,0.111232106441,WEAK_RECOVERY_WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=383.19 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
114,2026-05-28 15:12:33,2026-05-28 15:46:47,TRAIN_60D,Y,CORE,53,CORE|BAR=1779980400|GEN=3420,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,B,1,NY,15,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=NY|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_EXCELLENT|EXH=EXHAUSTION_MODERATE|TIM=TIMING_READY|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_BALANCED|ACTION=ALLOW_CORE,4391.89000,0.72,4377.49000,14.40030,1036.82,17.0,0.02142,ANP_NONE,-1,-1,LOCATION_EXCELLENT,EXHAUSTION_MODERATE,TIMING_READY,HTF_NEUTRAL,STRUCTURE_OPPOSES,PRESSURE_BALANCED,ALLOW_CORE,4405.40000,972.72,1029.60,-884.88,0.993036399761,0.938176346907,WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4377.49 | spread=5 avgSpread=15.0 | trade=M10_ORIGINATED_CANDIDATE [B] | EA_MARKET_CLOSE | bestFloating=1029.60 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
116,2026-05-29 02:42:35,2026-05-29 03:16:46,TRAIN_60D,Y,CORE,54,CORE|BAR=1780021800|GEN=3477,XAUUSD,SELL,M10_ORIGINATED_CANDIDATE,B,0,ASIA,2,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=ASIA|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_OPPOSES|PRESS=SELL_PRESSURE_STRONG|ACTION=OPPOSITE_DISCOVERY,4490.31000,1.29,4499.06000,8.75481,1129.37,25.0,0.06514,ANP_NONE,1,1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_NEUTRAL,STRUCTURE_OPPOSES,SELL_PRESSURE_STRONG,OPPOSITE_DISCOVERY,4499.12000,-1136.49,132.87,-1110.69,0.117649663086,-1.006304399798,LOSS,BROKER_SL | bestFloating=132.87 shieldArmed=N,LOSS,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
