log_date	device_time	source_line	runtime	event_type	message
20260721	12:19:59.942	64414	XAUUSD_AI_Sniper_EA_v6.25.18_FINAL_BASKET_050R_TRUE_M10_H1_FIX_BREAKOUT_EXCELLENT_BLOCK (XAUUSD,M10)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.21 14:10:00 barClose=2026.07.21 14:20:00 evidenceId=11 buyCaseScore=37.79 sellCaseScore=78.67 preferredDirection=SELL decision=TRANSITION_WATCH location=LOCATION_RESET_PENDING structure=STRUCTURE_SUPPORTS freshness=FRESH dataState=COMPLETE
20260721	12:19:59.942	64415	XAUUSD_AI_Sniper_EA_v6.25.16_FINAL_BASKET_050R_TRUE_M10_BLOCK_EXCELLENT_LATE (XAUUSD,M10)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.21 14:10:00 barClose=2026.07.21 14:20:00 evidenceId=43 buyCaseScore=37.79 sellCaseScore=70.42 preferredDirection=SELL decision=TRANSITION_WATCH location=LOCATION_RESET_PENDING structure=STRUCTURE_SUPPORTS freshness=FRESH dataState=COMPLETE
20260721	12:20:00.579	64426	XAUUSD_AI_Sniper_EA_v6.25.16_FINAL_BASKET_050R_TRUE_M10_BLOCK_EXCELLENT_LATE (XAUUSD,M10)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=BUY proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=SELL m10Reason=opposite case building (score=70.4 vs dominant=37.8) with real reaction evidence -- preferred direction changing, normal entry path must still confirm -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	12:20:00.862	64436	XAUUSD_AI_Sniper_EA_v6.25.18_FINAL_BASKET_050R_TRUE_M10_H1_FIX_BREAKOUT_EXCELLENT_BLOCK (XAUUSD,M10)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=BUY proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=SELL m10Reason=opposite case building (score=78.7 vs dominant=37.8) with real reaction evidence -- preferred direction changing, normal entry path must still confirm -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	12:20:30.411	64770	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_M10_ONLY_BLOCK_EXCELLENT_LATE (XAUUSD,M10)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=BUY proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=SELL m10Reason=opposite case building (score=70.4 vs dominant=37.8) with real reaction evidence -- preferred direction changing, normal entry path must still confirm -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	12:27:31.930	65389	XAUUSD_AI_Sniper_EA_v6.25.16_FINAL_BASKET_050R_TRUE_M10_BLOCK_EXCELLENT_LATE (XAUUSD,M10)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=BUY proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=SELL m10Reason=opposite case building (score=70.4 vs dominant=37.8) with real reaction evidence -- preferred direction changing, normal entry path must still confirm -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	12:27:33.125	65411	XAUUSD_AI_Sniper_EA_v6.25.18_FINAL_BASKET_050R_TRUE_M10_H1_FIX_BREAKOUT_EXCELLENT_BLOCK (XAUUSD,M10)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=BUY proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=SELL m10Reason=opposite case building (score=78.7 vs dominant=37.8) with real reaction evidence -- preferred direction changing, normal entry path must still confirm -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	12:28:00.914	65681	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_M10_ONLY_BLOCK_EXCELLENT_LATE (XAUUSD,M10)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=BUY proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=SELL m10Reason=opposite case building (score=70.4 vs dominant=37.8) with real reaction evidence -- preferred direction changing, normal entry path must still confirm -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	12:29:59.877	65723	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_M10_ONLY_BLOCK_EXCELLENT_LATE (XAUUSD,M10)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.21 14:30:00 evaluatedBarOpen=2026.07.21 14:20:00 evaluatedBarClose=2026.07.21 14:30:00 latestClosedBarOpen=2026.07.21 14:20:00 previousClosedBarOpen=2026.07.21 14:10:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=true
20260721	12:29:59.877	65727	XAUUSD_AI_Sniper_EA_v6.25.18_FINAL_BASKET_050R_TRUE_M10_H1_FIX_BREAKOUT_EXCELLENT_BLOCK (XAUUSD,M10)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.21 14:30:00 evaluatedBarOpen=2026.07.21 14:20:00 evaluatedBarClose=2026.07.21 14:30:00 latestClosedBarOpen=2026.07.21 14:20:00 previousClosedBarOpen=2026.07.21 14:10:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=true
20260721	12:29:59.877	65728	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_M10_ONLY_BLOCK_EXCELLENT_LATE (XAUUSD,M10)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=55 barTime=2026.07.21 14:20 trendState=TREND_EXHAUSTED buyPressure=19.8 buySlope=0.4 sellPressure=100.0 sellSlope=4.0 buyCaseScore=38.1 sellCaseScore=72.7 continuationScore=19.8 exhaustionScore=100.0 exhaustionPct=100.0 structure=STRUCTURE_SUPPORTS location=LOCATION_RESET_PENDING buyRoomR=2.38 sellRoomR=1.49 preferredDirection=SELL decision=TRANSITION_WATCH confidence=72.7 reason=opposite case building (score=72.7 vs dominant=38.1) with real reaction evidence -- preferred direction changing, normal entry path must still confirm
20260721	12:29:59.877	65730	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_M10_ONLY_BLOCK_EXCELLENT_LATE (XAUUSD,M10)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.21 14:20:00 barClose=2026.07.21 14:30:00 evidenceId=55 buyCaseScore=38.09 sellCaseScore=72.68 preferredDirection=SELL decision=TRANSITION_WATCH location=LOCATION_RESET_PENDING structure=STRUCTURE_SUPPORTS freshness=FRESH dataState=COMPLETE
20260721	12:29:59.878	65731	XAUUSD_AI_Sniper_EA_v6.25.18_FINAL_BASKET_050R_TRUE_M10_H1_FIX_BREAKOUT_EXCELLENT_BLOCK (XAUUSD,M10)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=12 barTime=2026.07.21 14:20 trendState=TREND_EXHAUSTED buyPressure=19.8 buySlope=0.4 sellPressure=100.0 sellSlope=4.0 buyCaseScore=38.1 sellCaseScore=80.9 continuationScore=19.8 exhaustionScore=100.0 exhaustionPct=100.0 structure=STRUCTURE_SUPPORTS location=LOCATION_RESET_PENDING buyRoomR=2.38 sellRoomR=1.49 preferredDirection=SELL decision=TRANSITION_WATCH confidence=80.9 reason=opposite case building (score=80.9 vs dominant=38.1) with real reaction evidence -- preferred direction changing, normal entry path must still confirm
20260721	12:29:59.878	65732	XAUUSD_AI_Sniper_EA_v6.25.16_FINAL_BASKET_050R_TRUE_M10_BLOCK_EXCELLENT_LATE (XAUUSD,M10)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.21 14:30:00 evaluatedBarOpen=2026.07.21 14:20:00 evaluatedBarClose=2026.07.21 14:30:00 latestClosedBarOpen=2026.07.21 14:20:00 previousClosedBarOpen=2026.07.21 14:10:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=true
20260721	12:29:59.878	65733	XAUUSD_AI_Sniper_EA_v6.25.18_FINAL_BASKET_050R_TRUE_M10_H1_FIX_BREAKOUT_EXCELLENT_BLOCK (XAUUSD,M10)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.21 14:20:00 barClose=2026.07.21 14:30:00 evidenceId=12 buyCaseScore=38.09 sellCaseScore=80.93 preferredDirection=SELL decision=TRANSITION_WATCH location=LOCATION_RESET_PENDING structure=STRUCTURE_SUPPORTS freshness=FRESH dataState=COMPLETE
20260721	12:29:59.878	65734	XAUUSD_AI_Sniper_EA_v6.25.16_FINAL_BASKET_050R_TRUE_M10_BLOCK_EXCELLENT_LATE (XAUUSD,M10)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=44 barTime=2026.07.21 14:20 trendState=TREND_EXHAUSTED buyPressure=19.8 buySlope=0.4 sellPressure=100.0 sellSlope=4.0 buyCaseScore=38.1 sellCaseScore=72.7 continuationScore=19.8 exhaustionScore=100.0 exhaustionPct=100.0 structure=STRUCTURE_SUPPORTS location=LOCATION_RESET_PENDING buyRoomR=2.38 sellRoomR=1.49 preferredDirection=SELL decision=TRANSITION_WATCH confidence=72.7 reason=opposite case building (score=72.7 vs dominant=38.1) with real reaction evidence -- preferred direction changing, normal entry path must still confirm
20260721	12:29:59.878	65735	XAUUSD_AI_Sniper_EA_v6.25.16_FINAL_BASKET_050R_TRUE_M10_BLOCK_EXCELLENT_LATE (XAUUSD,M10)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.21 14:20:00 barClose=2026.07.21 14:30:00 evidenceId=44 buyCaseScore=38.09 sellCaseScore=72.68 preferredDirection=SELL decision=TRANSITION_WATCH location=LOCATION_RESET_PENDING structure=STRUCTURE_SUPPORTS freshness=FRESH dataState=COMPLETE
20260721	12:30:00.551	65768	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_M10_ONLY_BLOCK_EXCELLENT_LATE (XAUUSD,M10)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=BUY proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=SELL m10Reason=opposite case building (score=72.7 vs dominant=38.1) with real reaction evidence -- preferred direction changing, normal entry path must still confirm -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	12:30:30.246	66389	XAUUSD_AI_Sniper_EA_v6.25.18_FINAL_BASKET_050R_TRUE_M10_H1_FIX_BREAKOUT_EXCELLENT_BLOCK (XAUUSD,M10)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=BUY proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=SELL m10Reason=opposite case building (score=80.9 vs dominant=38.1) with real reaction evidence -- preferred direction changing, normal entry path must still confirm -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	12:30:30.246	66391	XAUUSD_AI_Sniper_EA_v6.25.16_FINAL_BASKET_050R_TRUE_M10_BLOCK_EXCELLENT_LATE (XAUUSD,M10)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=BUY proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=SELL m10Reason=opposite case building (score=72.7 vs dominant=38.1) with real reaction evidence -- preferred direction changing, normal entry path must still confirm -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	12:37:30.635	66785	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_M10_ONLY_BLOCK_EXCELLENT_LATE (XAUUSD,M10)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=BUY proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=SELL m10Reason=opposite case building (score=72.7 vs dominant=38.1) with real reaction evidence -- preferred direction changing, normal entry path must still confirm -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	12:38:00.884	67211	XAUUSD_AI_Sniper_EA_v6.25.18_FINAL_BASKET_050R_TRUE_M10_H1_FIX_BREAKOUT_EXCELLENT_BLOCK (XAUUSD,M10)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=BUY proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=SELL m10Reason=opposite case building (score=80.9 vs dominant=38.1) with real reaction evidence -- preferred direction changing, normal entry path must still confirm -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	12:38:00.886	67213	XAUUSD_AI_Sniper_EA_v6.25.16_FINAL_BASKET_050R_TRUE_M10_BLOCK_EXCELLENT_LATE (XAUUSD,M10)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=BUY proposedSetup=TREND_PULLBACK m10Decision=TRANSITION_WATCH m10PreferredDirection=SELL m10Reason=opposite case building (score=72.7 vs dominant=38.1) with real reaction evidence -- preferred direction changing, normal entry path must still confirm -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	12:39:59.930	67255	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_M10_ONLY_BLOCK_EXCELLENT_LATE (XAUUSD,M10)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.21 14:40:00 evaluatedBarOpen=2026.07.21 14:30:00 evaluatedBarClose=2026.07.21 14:40:00 latestClosedBarOpen=2026.07.21 14:30:00 previousClosedBarOpen=2026.07.21 14:20:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=true
20260721	12:39:59.930	67256	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_M10_ONLY_BLOCK_EXCELLENT_LATE (XAUUSD,M10)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=56 barTime=2026.07.21 14:30 trendState=TREND_EXHAUSTED buyPressure=16.2 buySlope=-3.7 sellPressure=81.0 sellSlope=-19.0 buyCaseScore=35.6 sellCaseScore=61.3 continuationScore=16.2 exhaustionScore=100.0 exhaustionPct=100.0 structure=STRUCTURE_SUPPORTS location=LOCATION_RESET_PENDING buyRoomR=2.22 sellRoomR=1.67 preferredDirection=NONE decision=NO_VALID_SIGNAL confidence=61.3 reason=neither case cleared the 55.0 bar (buy=35.6 sell=61.3)
20260721	12:39:59.930	67257	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_M10_ONLY_BLOCK_EXCELLENT_LATE (XAUUSD,M10)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.21 14:30:00 barClose=2026.07.21 14:40:00 evidenceId=56 buyCaseScore=35.63 sellCaseScore=61.27 preferredDirection=NONE decision=NO_VALID_SIGNAL location=LOCATION_RESET_PENDING structure=STRUCTURE_SUPPORTS freshness=FRESH dataState=COMPLETE
20260721	12:39:59.933	67264	XAUUSD_AI_Sniper_EA_v6.25.16_FINAL_BASKET_050R_TRUE_M10_BLOCK_EXCELLENT_LATE (XAUUSD,M10)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.21 14:40:00 evaluatedBarOpen=2026.07.21 14:30:00 evaluatedBarClose=2026.07.21 14:40:00 latestClosedBarOpen=2026.07.21 14:30:00 previousClosedBarOpen=2026.07.21 14:20:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=true
20260721	12:39:59.933	67266	XAUUSD_AI_Sniper_EA_v6.25.16_FINAL_BASKET_050R_TRUE_M10_BLOCK_EXCELLENT_LATE (XAUUSD,M10)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=45 barTime=2026.07.21 14:30 trendState=TREND_EXHAUSTED buyPressure=16.2 buySlope=-3.7 sellPressure=81.0 sellSlope=-19.0 buyCaseScore=35.6 sellCaseScore=61.3 continuationScore=16.2 exhaustionScore=100.0 exhaustionPct=100.0 structure=STRUCTURE_SUPPORTS location=LOCATION_RESET_PENDING buyRoomR=2.22 sellRoomR=1.67 preferredDirection=NONE decision=NO_VALID_SIGNAL confidence=61.3 reason=neither case cleared the 55.0 bar (buy=35.6 sell=61.3)
20260721	12:39:59.933	67267	XAUUSD_AI_Sniper_EA_v6.25.16_FINAL_BASKET_050R_TRUE_M10_BLOCK_EXCELLENT_LATE (XAUUSD,M10)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.21 14:30:00 barClose=2026.07.21 14:40:00 evidenceId=45 buyCaseScore=35.63 sellCaseScore=61.27 preferredDirection=NONE decision=NO_VALID_SIGNAL location=LOCATION_RESET_PENDING structure=STRUCTURE_SUPPORTS freshness=FRESH dataState=COMPLETE
20260721	12:39:59.934	67271	XAUUSD_AI_Sniper_EA_v6.25.18_FINAL_BASKET_050R_TRUE_M10_H1_FIX_BREAKOUT_EXCELLENT_BLOCK (XAUUSD,M10)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.21 14:40:00 evaluatedBarOpen=2026.07.21 14:30:00 evaluatedBarClose=2026.07.21 14:40:00 latestClosedBarOpen=2026.07.21 14:30:00 previousClosedBarOpen=2026.07.21 14:20:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=true
20260721	12:39:59.935	67272	XAUUSD_AI_Sniper_EA_v6.25.18_FINAL_BASKET_050R_TRUE_M10_H1_FIX_BREAKOUT_EXCELLENT_BLOCK (XAUUSD,M10)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=13 barTime=2026.07.21 14:30 trendState=TREND_EXHAUSTED buyPressure=16.2 buySlope=-3.7 sellPressure=81.0 sellSlope=-19.0 buyCaseScore=35.6 sellCaseScore=69.5 continuationScore=16.2 exhaustionScore=100.0 exhaustionPct=100.0 structure=STRUCTURE_SUPPORTS location=LOCATION_RESET_PENDING buyRoomR=2.22 sellRoomR=1.67 preferredDirection=NONE decision=NO_VALID_SIGNAL confidence=69.5 reason=neither case cleared the 55.0 bar (buy=35.6 sell=69.5)
20260721	12:39:59.935	67273	XAUUSD_AI_Sniper_EA_v6.25.18_FINAL_BASKET_050R_TRUE_M10_H1_FIX_BREAKOUT_EXCELLENT_BLOCK (XAUUSD,M10)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.21 14:30:00 barClose=2026.07.21 14:40:00 evidenceId=13 buyCaseScore=35.63 sellCaseScore=69.52 preferredDirection=NONE decision=NO_VALID_SIGNAL location=LOCATION_RESET_PENDING structure=STRUCTURE_SUPPORTS freshness=FRESH dataState=COMPLETE
20260721	12:40:30.713	68362	XAUUSD_AI_Sniper_EA_v6.25.16_FINAL_BASKET_050R_TRUE_M10_BLOCK_EXCELLENT_LATE (XAUUSD,M10)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=SELL proposedSetup=ADAPTIVE_REVERSAL_RECLAIM m10Decision=NO_VALID_SIGNAL m10PreferredDirection=NONE m10Reason=neither case cleared the 55.0 bar (buy=35.6 sell=61.3) -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	12:40:30.803	68367	XAUUSD_AI_Sniper_EA_v6.25.15_FINAL_BASKET_050R_M10_ONLY_BLOCK_EXCELLENT_LATE (XAUUSD,M10)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=SELL proposedSetup=ADAPTIVE_REVERSAL_RECLAIM m10Decision=NO_VALID_SIGNAL m10PreferredDirection=NONE m10Reason=neither case cleared the 55.0 bar (buy=35.6 sell=61.3) -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	12:40:32.677	68387	XAUUSD_AI_Sniper_EA_v6.25.18_FINAL_BASKET_050R_TRUE_M10_H1_FIX_BREAKOUT_EXCELLENT_BLOCK (XAUUSD,M10)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=SELL proposedSetup=ADAPTIVE_REVERSAL_RECLAIM m10Decision=NO_VALID_SIGNAL m10PreferredDirection=NONE m10Reason=neither case cleared the 55.0 bar (buy=35.6 sell=69.5) -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	12:46:42.586	68604	XAUUSD_AI_Sniper_EA_v6.25.19_FINAL_BASKET_050R_TRUE_M10_SCANNER_AND_AUTHORITY_FIX(1) (XAUUSD,M10)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.21 14:46:42 evaluatedBarOpen=2026.07.21 14:30:00 evaluatedBarClose=2026.07.21 14:40:00 latestClosedBarOpen=2026.07.21 14:30:00 previousClosedBarOpen=2026.07.21 14:20:00 evaluatedShift=1 openAgeSeconds=1002 closeAgeSeconds=402 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=true
20260721	12:46:42.586	68605	XAUUSD_AI_Sniper_EA_v6.25.19_FINAL_BASKET_050R_TRUE_M10_SCANNER_AND_AUTHORITY_FIX(1) (XAUUSD,M10)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=1 barTime=2026.07.21 14:30 trendState=TREND_EXHAUSTED buyPressure=16.2 buySlope=-33.8 sellPressure=73.0 sellSlope=23.0 buyCaseScore=31.5 sellCaseScore=61.9 continuationScore=16.2 exhaustionScore=100.0 exhaustionPct=100.0 structure=STRUCTURE_MIXED location=LOCATION_RESET_PENDING buyRoomR=2.14 sellRoomR=1.61 preferredDirection=SELL decision=SELL_CANDIDATE confidence=61.9 reason=confirmed opposite case wins (score=61.9 vs dominant=31.5); Adaptive Transition already marked oppositeEntryAllowed=true
20260721	12:46:42.586	68606	XAUUSD_AI_Sniper_EA_v6.25.19_FINAL_BASKET_050R_TRUE_M10_SCANNER_AND_AUTHORITY_FIX(1) (XAUUSD,M10)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.21 14:30:00 barClose=2026.07.21 14:40:00 evidenceId=1 buyCaseScore=31.47 sellCaseScore=61.87 preferredDirection=SELL decision=SELL_CANDIDATE location=LOCATION_RESET_PENDING structure=STRUCTURE_MIXED freshness=FRESH dataState=COMPLETE
20260721	12:46:43.734	68616	XAUUSD_AI_Sniper_EA_v6.25.19_FINAL_BASKET_050R_TRUE_M10_SCANNER_AND_AUTHORITY_FIX(1) (XAUUSD,M10)	M10_CANDIDATE_ENDORSED	M10_CANDIDATE_ENDORSED | direction=SELL setup=ADAPTIVE_REVERSAL_RECLAIM m10Decision=SELL_CANDIDATE m10Confidence=65.6 evidenceId=1
20260721	12:46:44.038	68625	XAUUSD_AI_Sniper_EA_v6.25.19_FINAL_BASKET_050R_TRUE_M10_SCANNER_AND_AUTHORITY_FIX(1) (XAUUSD,M10)	ENTRY_TIMER_STARTED	ENTRY_TIMER_STARTED | candidateId=ADAPTIVE_REVERSAL_RECLAIM_SELL_1 direction=SELL minimumSeconds=120 targetSeconds=150 maximumSeconds=180 origin=2026.07.21 14:46:44
20260721	12:48:03.987	68907	XAUUSD_AI_Sniper_EA_v6.25.18_FINAL_BASKET_050R_TRUE_M10_H1_FIX_BREAKOUT_EXCELLENT_BLOCK (XAUUSD,M10)	M10_CANDIDATE_REJECTED	M10_CANDIDATE_REJECTED | proposedDirection=SELL proposedSetup=ADAPTIVE_REVERSAL_RECLAIM m10Decision=NO_VALID_SIGNAL m10PreferredDirection=NONE m10Reason=neither case cleared the 55.0 bar (buy=35.6 sell=72.5) -- ScoreSetups/reversal-path direction not endorsed by the canonical M10 authority
20260721	12:48:19.605	69010	XAUUSD_AI_Sniper_EA_v6.25.19_FINAL_BASKET_050R_TRUE_M10_SCANNER_AND_AUTHORITY_FIX(1) (XAUUSD,M10)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.21 14:48:19 evaluatedBarOpen=2026.07.21 14:30:00 evaluatedBarClose=2026.07.21 14:40:00 latestClosedBarOpen=2026.07.21 14:30:00 previousClosedBarOpen=2026.07.21 14:20:00 evaluatedShift=1 openAgeSeconds=1099 closeAgeSeconds=499 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=true
20260721	12:48:19.605	69011	XAUUSD_AI_Sniper_EA_v6.25.19_FINAL_BASKET_050R_TRUE_M10_SCANNER_AND_AUTHORITY_FIX(1) (XAUUSD,M10)	M10_SIGNAL_ANALYSIS	M10_SIGNAL_ANALYSIS | evidenceId=1 barTime=2026.07.21 14:30 trendState=TREND_EXHAUSTED buyPressure=16.2 buySlope=-33.8 sellPressure=73.0 sellSlope=23.0 buyCaseScore=31.5 sellCaseScore=61.9 continuationScore=16.2 exhaustionScore=100.0 exhaustionPct=100.0 structure=STRUCTURE_MIXED location=LOCATION_RESET_PENDING buyRoomR=2.14 sellRoomR=1.61 preferredDirection=SELL decision=SELL_CANDIDATE confidence=61.9 reason=confirmed opposite case wins (score=61.9 vs dominant=31.5); Adaptive Transition already marked oppositeEntryAllowed=true
20260721	12:48:19.605	69012	XAUUSD_AI_Sniper_EA_v6.25.19_FINAL_BASKET_050R_TRUE_M10_SCANNER_AND_AUTHORITY_FIX(1) (XAUUSD,M10)	M10_EVIDENCE_STORED	M10_EVIDENCE_STORED | barOpen=2026.07.21 14:30:00 barClose=2026.07.21 14:40:00 evidenceId=1 buyCaseScore=31.47 sellCaseScore=61.87 preferredDirection=SELL decision=SELL_CANDIDATE location=LOCATION_RESET_PENDING structure=STRUCTURE_MIXED freshness=FRESH dataState=COMPLETE
20260721	12:48:20.764	69022	XAUUSD_AI_Sniper_EA_v6.25.19_FINAL_BASKET_050R_TRUE_M10_SCANNER_AND_AUTHORITY_FIX(1) (XAUUSD,M10)	M10_CANDIDATE_ENDORSED	M10_CANDIDATE_ENDORSED | direction=SELL setup=ADAPTIVE_REVERSAL_RECLAIM m10Decision=SELL_CANDIDATE m10Confidence=65.6 evidenceId=1
20260721	12:48:21.088	69031	XAUUSD_AI_Sniper_EA_v6.25.19_FINAL_BASKET_050R_TRUE_M10_SCANNER_AND_AUTHORITY_FIX(1) (XAUUSD,M10)	ENTRY_TIMER_STARTED	ENTRY_TIMER_STARTED | candidateId=ADAPTIVE_REVERSAL_RECLAIM_SELL_1 direction=SELL minimumSeconds=120 targetSeconds=150 maximumSeconds=180 origin=2026.07.21 14:48:21
20260721	12:49:59.895	69053	XAUUSD_AI_Sniper_EA_v6.25.18_FINAL_BASKET_050R_TRUE_M10_H1_FIX_BREAKOUT_EXCELLENT_BLOCK (XAUUSD,M10)	M10_FRESHNESS	M10_FRESHNESS | currentTime=2026.07.21 14:50:00 evaluatedBarOpen=2026.07.21 14:40:00 evaluatedBarClose=2026.07.21 14:50:00 latestClosedBarOpen=2026.07.21 14:40:00 previousClosedBarOpen=2026.07.21 14:30:00 evaluatedShift=1 openAgeSeconds=600 closeAgeSeconds=0 freshnessState=FRESH dataState=COMPLETE staleCause= continuationEntryPaused=true
